id,name,position,team,season,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_2pt_conversions,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_2pt_conversions,target_share,air_yards_share,fantasy_points,fantasy_points_ppr,total_yards,games,offense_snaps,teams_offense_snaps,ypa,ypc,ypr,touches,count,comp_percentage,pass_td_percentage,int_percentage,rush_td_percentage,rec_td_percentage,total_tds,td_percentage,pass_ypg,rush_ypg,rec_ypg,ppg,ppr_ppg,ypg,pr,rookie_season,round,overall,ht,wt,forty,vertical,years_played
1557,Stevan Ridley,RB,NE,2012,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,290,1263,12,4,2,82,0,6,14,51,0,0,0,26,47,2,0,0.32821968,0.08698818,199.4,205.4,1314,16,550,1244,0,4.36,8.5,296,1,0,0,0,0.041,0,12,0.041,0,78.9375,3.1875,12.46249962,12.83749962,0,33.87,2011,3,73,11-May,225,4.65,36,2
1557,Stevan Ridley,RB,NE,2013,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,178,773,7,3,3,39,0,10,12,62,0,1,1,6,57,2,0,0.33925536,0.03701719,117.5,127.5,835,14,333,1065,0,4.34,6.2,188,1,0,0,0,0.039,0,7,0.037,0,55.21428571,4.428571429,8.392857143,9.107142857,0,33.87,2011,3,73,11-May,225,4.65,36,3
1557,Stevan Ridley,RB,NE,2014,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,94,340,2,0,0,16,0,4,5,20,0,0,0,-5,31,0,0,0.123101674,-0.001806606,48,52,360,6,187,432,0,3.62,5,98,1,0,0,0,0.021,0,2,0.02,0,56.66666667,3.333333333,8,8.666666667,0,33.87,2011,3,73,11-May,225,4.65,36,4
1557,Stevan Ridley,RB,NYJ,2015,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,36,90,0,0,0,5,0,4,5,-2,0,0,0,-11,11,0,0,0.13247862,-0.024258643,8.8,12.8,88,8,86,549,0,2.5,-0.5,40,1,0,0,0,0,0,0,0,0,11.25,-0.25,1.100000024,1.600000024,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1557,Stevan Ridley,RB,PIT,2017,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,26,108,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8,16.8,108,2,39,118,0,4.15,0,26,1,0,0,0,0.038,0,1,0.038,0,54,0,8.399999619,8.399999619,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1557,Stevan Ridley,RB,PIT,2018,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,29,80,1,1,1,3,0,3,4,18,0,1,1,9,12,1,0,0.114309765,0.039259724,11.8,14.8,98,9,61,606,0,2.76,6,32,1,0,0,0,0.034,0,1,0.031,0,8.888888889,2,1.311111132,1.644444466,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1558,Steve Breaston,WR,KC,2012,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,74,0,0,0,169,6,5,0,0.44529945,0.6049041,7.4,14.4,74,7,237,492,0,0,10.57,7,1,0,0,0,0,0,0,0,0,0,10.57142857,1.057142871,2.057142803,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1559,Steve Johnson,WR,BUF,2012,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,148,1046,6,1,1,1533,365,52,0,4.725933,6.544445,138.6,217.6,1046,16,940,1011,0,0,13.24,79,1,0,0,0,0,0.076,6,0.076,0,0,65.375,8.662500381,13.60000038,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1559,Steve Johnson,WR,BUF,2013,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,1,0,52,101,597,3,1,1,889,211,33,1,2.9827127,3.103774,78.7,130.7,607,12,701,876,0,10,11.48,53,1,0,0,0,0,0.058,3,0.057,0,0.833333333,49.75,6.558333079,10.89166641,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1559,Steve Johnson,WR,LAC,2015,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,65,497,3,1,0,378,265,29,0,1.7036656,1.462223,67.7,112.7,497,9,0,0,0,0,11.04,45,1,0,0,0,0,0.067,3,0.067,0,0,55.22222222,7.522221883,12.52222188,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1559,Steve Johnson,WR,SF,2014,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,50,435,3,0,0,490,185,24,0,1.5102386,1.5811763,61.5,96.5,435,13,292,867,0,0,12.43,35,1,0,0,0,0,0.086,3,0.086,0,0,33.46153846,4.730769231,7.423076923,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1560,Steve Smith,WR,BAL,2014,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,134,1065,6,2,1,1413,363,45,0,3.988147,5.0971518,140.5,219.5,1065,16,822,1074,0,0,13.48,79,1,0,0,0,0,0.076,6,0.076,0,0,66.5625,8.78125,13.71875,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1560,Steve Smith,WR,BAL,2015,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,73,670,3,0,0,719,256,28,0,1.7528596,2.1353095,85,131,670,7,347,503,0,0,14.57,46,1,0,0,0,0,0.065,3,0.065,0,0,95.71428571,12.14285714,18.71428571,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1560,Steve Smith,WR,BAL,2016,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,101,799,5,0,0,873,281,39,2,2.5550804,3.0298648,113.9,183.9,799,14,721,994,0,0,11.41,70,1,0,0,0,0,0.071,5,0.071,0,0,57.07142857,8.135714395,13.13571385,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1560,Steve Smith,WR,CAR,2012,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,0,1,1,1,0,73,138,1174,4,0,0,1832,268,51,0,4.521201,6.4458394,142.1,215.1,1201,16,911,1030,0,9,16.08,76,1,0,0,0,0,0.055,4,0.053,0,1.6875,73.375,8.881250381,13.44375038,0,33.87,2001,3,74,9-May,184,4.41,38.5,12
1560,Steve Smith,WR,CAR,2013,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,110,745,4,0,0,1219,178,44,0,3.7434492,4.7193694,98.5,162.5,745,15,770,971,0,0,11.64,64,1,0,0,0,0,0.062,4,0.062,0,0,49.66666667,6.566666667,10.83333333,0,33.87,2001,3,74,9-May,184,4.41,38.5,13
1560,Steve Smith,WR,LA,2012,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,25,131,0,0,0,191,39,7,0,0.7473549,0.71921015,13.1,27.1,131,9,0,0,0,0,9.36,14,1,0,0,0,0,0,0,0,0,0,14.55555556,1.455555598,3.011111153,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1561,Steven Jackson,RB,ATL,2013,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,157,543,6,0,0,26,0,33,49,191,1,0,0,10,202,10,0,1.2774721,0.04759778,115.4,148.4,734,12,417,806,0,3.46,5.79,190,1,0,0,0,0.038,0.03,7,0.037,0,45.25,15.91666667,9.616666794,12.36666616,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1561,Steven Jackson,RB,ATL,2014,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,190,707,6,0,0,37,0,20,27,148,0,0,0,33,121,6,0,0.67042714,0.10914646,121.5,141.5,855,15,420,1013,0,3.72,7.4,210,1,0,0,0,0.032,0,6,0.029,0,47.13333333,9.866666667,8.1,9.433333333,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1561,Steven Jackson,RB,LA,2012,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,258,1045,4,0,0,47,0,38,53,321,0,0,0,75,280,13,1,1.428022,0.27189967,162.6,200.6,1366,16,0,0,0,4.05,8.45,296,1,0,0,0,0.016,0,4,0.014,0,65.3125,20.0625,10.16250038,12.53750038,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1561,Steven Jackson,RB,NE,2015,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,21,50,1,0,0,4,0,1,1,20,0,0,0,-3,23,1,0,0.04,-0.015151516,13,14,70,2,33,116,0,2.38,20,22,1,0,0,0,0.048,0,1,0.045,0,25,10,6.5,7,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1562,Steven Mitchell,WR,HOU,2019,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,37,0,0,0,101,14,2,0,0.19196428,0.42550242,3.7,5.7,37,2,76,134,0,0,18.5,2,1,0,0,0,0,0,0,0,0,0,18.5,1.850000024,2.849999905,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1562,Steven Mitchell,WR,HOU,2020,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,60,0,0,0,110,10,3,0,0.27079123,0.48005813,6,11,60,3,69,176,0,0,12,5,1,0,0,0,0,0,0,0,0,0,20,2,3.666666667,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1563,Steven Sims,WR,PIT,2022,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,13,70,0,0,0,5,0,14,23,104,0,0,0,103,86,5,0,0.7859679,0.42304888,17.4,31.4,174,11,281,771,0,5.38,7.43,27,1,0,0,0,0,0,0,0,0,6.363636364,9.454545455,1.581818147,2.85454542,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1563,Steven Sims,WR,WAS,2019,REG,0,1,0,0,0,0,0,0,0,5,0,0,0,9,85,1,0,0,2,0,34,56,310,4,0,0,383,172,18,0,2.0173237,1.4987266,75.5,109.5,395,13,300,788,0,9.44,9.12,44,1,0,0,0,0.111,0.118,5,0.114,0,6.538461538,23.84615385,5.807692308,8.423076923,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1563,Steven Sims,WR,WAS,2020,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,1,0,27,37,265,1,1,0,262,126,13,0,0.99889755,0.9556384,34.3,61.3,283,11,356,754,0,18,9.81,28,1,0,0,0,0,0.037,1,0.036,0,1.636363636,24.09090909,3.118181749,5.572727203,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1564,Stone Smartt,TE,LAC,2022,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,17,0,0,0,23,7,1,0,0.12198277,0.07495658,1.7,5.7,17,3,39,222,0,0,4.25,4,1,0,0,0,0,0,0,0,0,0,5.666666667,0.566666683,1.899999936,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1565,Storm Johnson,RB,JAX,2014,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,29,86,2,0,0,5,0,1,1,-4,0,0,0,-4,0,0,0,0.022222223,-0.012383901,20.2,21.2,82,5,60,336,0,2.97,-4,30,1,0,0,0,0.069,0,2,0.067,0,17.2,-0.8,4.040000153,4.240000153,0,33.87,2014,7,222,Jun-00,209,4.6,35.5,1
1566,T.J. Hockenson,TE,DET,2019,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,59,367,2,0,0,455,200,19,0,1.6349535,1.2347662,48.7,80.7,367,12,525,834,0,0,11.47,32,1,0,0,0,0,0.062,2,0.062,0,0,30.58333333,4.058333397,6.724999746,0,33.87,2019,1,8,5-Jun,251,4.7,37.5,1
1566,T.J. Hockenson,TE,DET,2020,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,67,101,723,6,0,0,710,329,40,1,2.8431273,2.4844098,108.3,175.3,723,16,766,1046,0,0,10.79,68,1,0,0,0,0,0.09,6,0.088,0,0,45.1875,6.768750191,10.95625019,0,33.87,2019,1,8,5-Jun,251,4.7,37.5,2
1566,T.J. Hockenson,TE,DET,2021,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,84,583,4,0,0,616,199,32,1,2.4650607,2.8275487,84.3,145.3,583,12,658,785,0,0,9.56,61,1,0,0,0,0,0.066,4,0.066,0,0,48.58333333,7.025000254,12.10833359,0,33.87,2019,1,8,5-Jun,251,4.7,37.5,3
1566,T.J. Hockenson,TE,DET,2022,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,43,395,3,0,0,339,209,17,1,1.2480123,1.1991374,59.5,85.5,395,7,398,467,0,0,15.19,26,1,0,0,0,0,0.115,3,0.115,0,0,56.42857143,8.5,12.21428571,0,33.87,2019,1,8,5-Jun,251,4.7,37.5,4
1566,T.J. Hockenson,TE,MIN,2022,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,86,519,3,1,1,642,204,27,1,2.1773775,1.9342215,69.9,129.9,519,10,589,700,0,0,8.65,60,1,0,0,0,0,0.05,3,0.05,0,0,51.9,6.990000153,12.98999939,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1567,T.J. Jones,WR,DET,2015,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,0,0,0,0,0,10,18,132,1,0,0,194,41,5,0,0.44279876,0.9025066,18.9,28.9,129,7,155,495,0,-3,13.2,11,1,0,0,0,0,0.1,1,0.091,0,-0.428571429,18.85714286,2.699999946,4.128571374,0,33.87,2014,6,189,Jun-00,188,4.46,33,2
1567,T.J. Jones,WR,DET,2016,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,93,0,0,0,165,30,2,0,0.32845527,0.4786218,9.3,14.3,93,3,52,203,0,0,18.6,5,1,0,0,0,0,0,0,0,0,0,31,3.100000064,4.76666673,0,33.87,2014,6,189,Jun-00,188,4.46,33,3
1567,T.J. Jones,WR,DET,2017,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,49,399,1,0,0,507,77,22,1,1.3000425,1.6592244,47.9,77.9,399,11,361,736,0,0,13.3,30,1,0,0,0,0,0.033,1,0.033,0,0,36.27272727,4.354545593,7.081818321,0,33.87,2014,6,189,Jun-00,188,4.46,33,4
1567,T.J. Jones,WR,DET,2018,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,27,190,2,0,0,268,36,10,0,0.76930046,1.180882,31,50,190,12,425,829,0,0,10,19,1,0,0,0,0,0.105,2,0.105,0,0,15.83333333,2.583333333,4.166666667,0,33.87,2014,6,189,Jun-00,188,4.46,33,5
1567,T.J. Jones,WR,NYG,2019,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,38,1,0,0,30,23,2,0,0.09090909,0.08356546,9.8,12.8,38,1,28,68,0,0,12.67,3,1,0,0,0,0,0.333,1,0.333,0,0,38,9.800000191,12.80000019,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1568,T.J. Logan,RB,ARI,2018,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,7,7,37,0,0,0,-2,39,1,0,0.2271633,-0.04014589,3.9,10.9,39,4,18,252,0,1,5.29,9,1,0,0,0,0,0,0,0,0,0.5,9.25,0.975000024,2.724999905,0,33.87,2017,5,179,9-May,196,4.37,33.5,2
1568,T.J. Logan,RB,TB,2019,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,2,3,13,0,0,0,30,9,1,0,0.0658862,0.06843811,2.3,4.3,23,5,19,382,0,3.33,6.5,5,1,0,0,0,0,0,0,0,0,2,2.6,0.45999999,0.860000038,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1569,T.J. Yates,QB,ATL,2014,REG,3,4,64,0,1,0,0,0,0,43,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0.56,64,1,17,68,16,0,0,4,1,0.75,0,0.25,0,0,0,0,64,0,0,0.560000002,0.560000002,64,175.54,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1569,T.J. Yates,QB,HOU,2012,REG,4,10,38,0,1,1,0,1,1,64,29,3,0,2,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42,3.42,37,3,22,200,3.8,-0.5,0,12,1,0.4,0,0.1,0.5,0,1,0.083,12.66666667,-0.333333333,0,1.140000025,1.140000025,12.66666667,47.62,2011,5,152,3-Jun,219,5.06,29.5,2
1569,T.J. Yates,QB,HOU,2013,REG,15,22,113,0,2,2,7,1,0,113,45,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0.52,113,2,48,150,5.14,0,0,23,1,0.682,0,0.091,0,0,0,0,56.5,0,0,0.25999999,0.25999999,56.5,74.62,2011,5,152,3-Jun,219,5.06,29.5,3
1569,T.J. Yates,QB,HOU,2015,REG,28,57,370,3,1,5,33,1,1,643,117,19,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8,22.8,370,4,132,266,6.49,0,0,63,1,0.491,0.053,0.018,0,0,3,0.048,92.5,0,0,5.699999809,5.699999809,92.5,82,2011,5,152,3-Jun,219,5.06,29.5,5
1569,T.J. Yates,QB,HOU,2017,REG,47,97,523,4,3,13,75,5,1,991,176,27,0,5,51,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,34.02,34.02,574,4,200,234,5.39,10.2,0,102,1,0.485,0.041,0.031,0,0,4,0.039,130.75,12.75,0,8.505000114,8.505000114,130.75,72.92,2011,5,152,3-Jun,219,5.06,29.5,7
1570,T.J. Yeldon,RB,BUF,2019,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,17,63,0,1,1,5,0,13,15,124,0,0,0,12,119,6,0,0.4289652,-0.07827149,16.7,29.7,187,4,145,284,0,3.71,9.54,30,1,0,0,0,0,0,0,0,0,15.75,31,4.175000191,7.425000191,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1570,T.J. Yeldon,RB,BUF,2020,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,10,70,0,1,0,5,0,1,4,22,1,0,0,14,0,1,0,0.09791667,0.023511186,15.2,16.2,92,3,42,194,0,7,22,11,1,0,0,0,0,1,1,0.091,0,23.33333333,7.333333333,5.066666603,5.400000254,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1570,T.J. Yeldon,RB,JAX,2015,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,182,740,2,0,0,25,0,36,46,279,1,0,0,8,298,14,0,1.2533143,0.020234928,119.9,155.9,1019,12,620,801,0,4.07,7.75,218,1,0,0,0,0.011,0.028,3,0.014,0,61.66666667,23.25,9.991666794,12.99166616,0,33.87,2015,2,36,1-Jun,226,4.61,36,1
1570,T.J. Yeldon,RB,JAX,2016,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,130,465,1,2,1,21,0,50,68,312,1,0,0,12,346,16,0,1.7860227,0.037164833,87.7,137.7,777,15,577,1041,0,3.58,6.24,180,1,0,0,0,0.008,0.02,2,0.011,0,31,20.8,5.846666463,9.179999797,0,33.87,2015,2,36,1-Jun,226,4.61,36,2
1570,T.J. Yeldon,RB,JAX,2017,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,49,253,2,2,1,7,0,30,41,224,0,0,0,58,188,14,0,1.1037846,0.13499522,57.7,87.7,477,10,226,719,0,5.16,7.47,79,1,0,0,0,0.041,0,2,0.025,0,25.3,22.4,5.770000076,8.769999695,0,33.87,2015,2,36,1-Jun,226,4.61,36,3
1570,T.J. Yeldon,RB,JAX,2018,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,104,414,1,1,1,16,0,55,78,487,4,0,0,57,450,21,0,2.4054747,0.15800318,118.1,173.1,901,14,507,927,0,3.98,8.85,159,1,0,0,0,0.01,0.073,5,0.031,0,29.57142857,34.78571429,8.435714177,12.36428615,0,33.87,2015,2,36,1-Jun,226,4.61,36,4
1571,T.Y. Hilton,WR,DAL,2022,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,121,0,0,0,175,33,5,0,0.26163375,0.5497221,12.1,19.1,121,3,60,221,0,0,17.29,7,1,0,0,0,0,0,0,0,0,0,40.33333333,4.03333346,6.366666794,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1571,T.Y. Hilton,WR,IND,2012,REG,0,1,0,0,0,0,0,0,0,6,0,0,0,5,29,0,0,0,2,0,50,90,861,7,0,0,1090,387,30,0,2.2774556,2.6454062,137,187,890,15,673,1106,0,5.8,17.22,56,1,0,0,0,0,0.14,7,0.125,0,1.933333333,57.4,9.133333333,12.46666667,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1571,T.Y. Hilton,WR,IND,2013,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,82,138,1083,5,0,0,1639,380,46,0,3.8465428,5.4764247,138.9,220.9,1089,16,760,1072,0,3,13.21,84,1,0,0,0,0,0.061,5,0.06,0,0.375,67.6875,8.681249619,13.80624962,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1571,T.Y. Hilton,WR,IND,2014,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,1,0,82,131,1345,7,3,1,1811,370,63,0,3.2195742,4.928573,176.5,258.5,1365,15,831,1094,0,10,16.4,84,1,0,0,0,0,0.085,7,0.083,0,1.333333333,89.66666667,11.76666667,17.23333333,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1571,T.Y. Hilton,WR,IND,2015,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,134,1124,5,1,0,1724,381,49,0,3.5148337,5.318807,142.4,211.4,1124,16,920,1099,0,0,16.29,69,1,0,0,0,0,0.072,5,0.072,0,0,70.25,8.899999619,13.21249962,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1571,T.Y. Hilton,WR,IND,2016,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,155,1448,6,0,0,1898,342,66,1,4.3658743,6.391707,182.8,273.8,1448,16,948,1096,0,0,15.91,91,1,0,0,0,0,0.066,6,0.066,0,0,90.5,11.42500019,17.11249924,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1571,T.Y. Hilton,WR,IND,2017,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,109,966,4,2,1,1390,304,38,0,3.772756,6.177207,118.6,175.6,966,16,926,1030,0,0,16.95,57,1,0,0,0,0,0.07,4,0.07,0,0,60.375,7.412499905,10.97500038,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1571,T.Y. Hilton,WR,IND,2018,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,120,1270,6,0,0,1342,455,55,0,3.2505698,4.8981147,163,239,1270,14,763,984,0,0,16.71,76,1,0,0,0,0,0.079,6,0.079,0,0,90.71428571,11.64285714,17.07142857,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1571,T.Y. Hilton,WR,IND,2019,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,68,501,5,0,0,697,213,24,0,2.3656762,3.4276662,80.1,125.1,501,10,478,662,0,0,11.13,45,1,0,0,0,0,0.111,5,0.111,0,0,50.1,8.009999847,12.50999985,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1571,T.Y. Hilton,WR,IND,2020,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,93,762,5,0,0,1166,194,42,1,2.8712971,4.9517465,108.2,164.2,762,15,688,1022,0,0,13.61,56,1,0,0,0,0,0.089,5,0.089,0,0,50.8,7.21333313,10.94666646,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1571,T.Y. Hilton,WR,IND,2021,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,37,331,3,0,0,476,71,15,0,1.3444108,2.1215062,51.1,74.1,331,10,338,640,0,0,14.39,23,1,0,0,0,0,0.13,3,0.13,0,0,33.1,5.109999847,7.409999847,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1572,Taiwan Jones,RB,BUF,2017,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11,0,0,0,24,10,1,0,0.0625,0.06153846,1.1,2.1,11,1,2,67,0,0,11,1,1,0,0,0,0,0,0,0,0,0,11,1.100000024,2.099999905,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1572,Taiwan Jones,RB,BUF,2018,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,30,0,0,0,0.08030303,0.09771987,0,0,0,2,2,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1572,Taiwan Jones,RB,BUF,2020,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,44,0,0,0,0.048538014,0.11445636,0,0,0,2,2,200,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1572,Taiwan Jones,RB,HOU,2019,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,9,40,0,0,0,3,0,1,1,9,0,0,0,-3,12,0,0,0.03125,-0.011952192,4.9,5.9,49,1,14,64,0,4.44,9,10,1,0,0,0,0,0,0,0,0,40,9,4.900000095,5.900000095,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1572,Taiwan Jones,RB,LV,2012,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,0,0,0,1,0,2,2,11,0,1,0,-5,16,0,0,0.037868164,-0.011663418,3.2,5.2,32,3,0,0,0,3.5,5.5,8,1,0,0,0,0,0,0,0,0,7,3.666666667,1.066666683,1.73333327,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1572,Taiwan Jones,RB,LV,2013,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,0,0,0,1,0,2,3,55,0,0,0,12,40,1,0,0.07777777,0.033115312,7.8,9.8,78,4,0,0,0,4.6,27.5,7,1,0,0,0,0,0,0,0,0,5.75,13.75,1.950000048,2.450000048,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
